date,portfolio_value,cash,holdings,price,in_position,daily_return,cumulative_return,buy_hold_value
2025-11-06 00:00:00,9302.72,9302.72,0.0,103877.96,0,0.0,-0.06972800000000134,11020.185700555123
2025-11-07 00:00:00,9302.72,9302.72,0.0,101322.64,0,0.0,-0.06972800000000134,10749.097454131723
2025-11-08 00:00:00,9302.72,9302.72,0.0,103396.08,0,0.0,-0.06972800000000134,10969.064587946574
2025-11-09 00:00:00,9302.72,9302.72,0.0,102290.14,0,0.0,-0.06972800000000134,10851.737080557878
2025-11-10 00:00:00,9302.72,9302.72,0.0,104709.68,0,0.0,-0.06972800000000134,11108.42094686699
2025-11-11 00:00:00,9302.72,9302.72,0.0,105909.07,0,0.0,-0.06972800000000134,11235.662046199373
2025-11-12 00:00:00,9302.72,9302.72,0.0,102960.78,0,0.0,-0.06972800000000134,10922.883653085155
2025-11-13 00:00:00,9302.72,9302.72,0.0,101521.71,0,0.0,-0.06972800000000134,10770.216174981988
2025-11-14 00:00:00,9302.72,9302.72,0.0,99730.45,0,0.0,-0.06972800000000134,10580.185825966379
2025-11-15 00:00:00,9302.72,9302.72,0.0,94456.39,0,0.0,-0.06972800000000134,10020.672358176826
2025-11-16 00:00:00,9302.72,9302.72,0.0,95508.31,0,0.0,-0.06972800000000134,10132.26788230657
2025-11-17 00:00:00,9302.72,9302.72,0.0,94411.33,0,0.0,-0.06972800000000134,10015.891594576466
2025-11-18 00:00:00,9302.72,9302.72,0.0,92036.73,0,0.0,-0.06972800000000134,9763.975049716786
2025-11-19 00:00:00,9302.72,9302.72,0.0,92819.76,0,0.0,-0.06972800000000134,9847.045384628487
2025-11-20 00:00:00,9302.72,9302.72,0.0,91363.28,0,0.0,-0.06972800000000134,9692.530516919376
2025-11-21 00:00:00,9302.72,9302.72,0.0,86649.97,0,0.0,-0.06972800000000134,9192.50620536033
2025-11-22 00:00:00,9302.72,9302.72,0.0,85051.8,0,0.0,-0.06972800000000134,9022.959774159766
2025-11-23 00:00:00,9302.72,9302.72,0.0,84682.62,0,0.0,-0.06972800000000134,8983.794525431003
2025-11-24 00:00:00,9302.72,9302.72,0.0,86783.85,0,0.0,-0.06972800000000134,9206.708720972372
2025-11-25 00:00:00,9302.72,9302.72,0.0,88229.36,0,0.0,-0.06972800000000134,9360.059689799305
2025-11-26 00:00:00,9302.72,9302.72,0.0,87310.33,0,0.0,-0.06972800000000134,9262.562250519835
2025-11-27 00:00:00,9302.72,9302.72,0.0,90474.23,0,0.0,-0.06972800000000134,9598.212975053559
2025-11-28 00:00:00,9302.72,9302.72,0.0,91279.06,0,0.0,-0.06972800000000134,9683.596032977795
2025-11-29 00:00:00,9302.72,9302.72,0.0,90950.38,0,0.0,-0.06972800000000134,9648.726706895046
2025-11-30 00:00:00,9302.72,9302.72,0.0,90841.45,0,0.0,-0.06972800000000134,9637.171157790117
2025-12-01 00:00:00,9302.72,9302.72,0.0,90406.28,0,0.0,-0.06972800000000134,9591.005125581965
2025-12-02 00:00:00,9302.72,9302.72,0.0,86281.5,0,0.0,-0.06972800000000134,9153.415245324775
2025-12-03 00:00:00,9302.72,9302.72,0.0,91344.73,0,0.0,-0.06972800000000134,9690.563050990457
2025-12-04 00:00:00,9302.72,9302.72,0.0,93619.44,0,0.0,-0.06972800000000134,9931.881506941932
2025-12-05 00:00:00,9302.72,9302.72,0.0,92140.7,0,0.0,-0.06972800000000134,9775.005922038712
2025-12-06 00:00:00,9302.72,9302.72,0.0,89307.09,0,0.0,-0.06972800000000134,9474.39414895467
2025-12-07 00:00:00,9302.72,9302.72,0.0,89244.76,0,0.0,-0.06972800000000134,9467.781752378556
2025-12-08 00:00:00,9302.72,9302.72,0.0,90162.91,0,0.0,-0.06972800000000134,9565.185754918031
2025-12-09 00:00:00,9302.72,9302.72,0.0,90618.05,0,0.0,-0.06972800000000134,9613.471239627848
2025-12-10 00:00:00,9302.72,9302.72,0.0,92723.21,0,0.0,-0.06972800000000134,9836.803084150459
2025-12-11 00:00:00,9302.72,9302.72,0.0,92005.14,0,0.0,-0.06972800000000134,9760.623910176313
2025-12-12 00:00:00,9302.72,9302.72,0.0,92494.18,0,0.0,-0.06972800000000134,9812.505070174891
2025-12-13 00:00:00,9302.72,9302.72,0.0,90307.26,0,0.0,-0.06972800000000134,9580.499864631578
2025-12-14 00:00:00,9302.72,9302.72,0.0,90257.43,0,0.0,-0.06972800000000134,9575.21340306299
2025-12-15 00:00:00,9302.72,9302.72,0.0,88230.77,0,0.0,-0.06972800000000134,9360.209982971754
2025-12-16 00:00:00,9302.72,9302.72,0.0,86413.92,0,0.0,-0.06972800000000134,9167.463799148278
2025-12-17 00:00:00,9302.72,9302.72,0.0,87821.89,0,0.0,-0.06972800000000134,9316.832277331034
2025-12-18 00:00:00,9302.72,9302.72,0.0,86064.95,0,0.0,-0.06972800000000134,9130.442137522843
2025-12-19 00:00:00,9302.72,9302.72,0.0,85450.33,0,0.0,-0.06972800000000134,9065.23887352463
2025-12-20 00:00:00,9302.72,9302.72,0.0,88103.86,0,0.0,-0.06972800000000134,9346.746024492517
2025-12-21 00:00:00,9302.72,9302.72,0.0,88347.94,0,0.0,-0.06972800000000134,9372.640187365758
2025-12-22 00:00:00,9302.72,9302.72,0.0,88577.42,0,0.0,-0.06972800000000134,9396.984930224555
2025-12-23 00:00:00,9302.72,9302.72,0.0,88491.12,0,0.0,-0.06972800000000134,9387.829533204796
2025-12-24 00:00:00,9302.72,9302.72,0.0,87406.44,0,0.0,-0.06972800000000134,9272.757795293393
2025-12-25 00:00:00,9302.72,9302.72,0.0,87642.61,0,0.0,-0.06972800000000134,9297.812821096659
2025-12-26 00:00:00,9302.72,9302.72,0.0,87229.78,0,0.0,-0.06972800000000134,9254.016777414701
2025-12-27 00:00:00,9302.72,9302.72,0.0,87305.96,0,0.0,-0.06972800000000134,9262.098112100111
2025-12-28 00:00:00,9302.72,9302.72,0.0,87807.0,0,0.0,-0.06972800000000134,9315.253056214655
2025-12-29 00:00:00,9302.72,9302.72,0.0,87822.91,0,0.0,-0.06972800000000134,9316.940391388342
2025-12-30 00:00:00,9302.72,9302.72,0.0,87156.56,0,0.0,-0.06972800000000134,9246.249239896206
2025-12-31 00:00:00,9302.72,9302.72,0.0,88414.63,0,0.0,-0.06972800000000134,9379.714701542061
2026-01-01 00:00:00,9302.72,9302.72,0.0,87520.18,0,0.0,-0.06972800000000134,9284.8246603858
2026-01-02 00:00:00,9302.72,9302.72,0.0,88727.67,0,0.0,-0.06972800000000134,9412.92458814669
2026-01-03 00:00:00,9302.72,9302.72,0.0,89926.28,0,0.0,-0.06972800000000134,9540.082419194116
2026-01-04 00:00:00,9302.72,9302.72,0.0,90593.85,0,0.0,-0.06972800000000134,9610.90401120274
2026-01-05 00:00:00,9302.72,9302.72,0.0,91373.22,0,0.0,-0.06972800000000134,9693.584763954048
2026-01-06 00:00:00,9302.72,9302.72,0.0,93926.8,0,0.0,-0.06972800000000134,9964.488460282455
2026-01-07 00:00:00,9302.72,9302.72,0.0,93666.86,0,0.0,-0.06972800000000134,9936.912866344897
2026-01-08 00:00:00,9302.72,9302.72,0.0,91257.16,0,0.0,-0.06972800000000134,9681.272165463732
2026-01-09 00:00:00,9302.72,9302.72,0.0,90983.52,0,0.0,-0.06972800000000134,9652.242332125079
2026-01-10 00:00:00,9293.42,0.0,0.102684,90504.9,1,-0.0009997076123972048,-0.07065800000000133,9601.466563529251
2026-01-11 00:00:00,9286.96,0.0,0.102684,90442.02,1,-0.0006951154687941941,-0.07130400000000148,9594.796130424798
2026-01-12 00:00:00,9316.39,9316.39,0.0,90819.37,0,0.00316895948728102,-0.06836100000000156,9634.828039423222
2026-01-13 00:00:00,9316.39,9316.39,0.0,91134.97,0,0.0,-0.06836100000000156,9668.309692105857
2026-01-14 00:00:00,9307.07,0.0,0.097701,95260.44,1,-0.0010003874891454378,-0.06929300000000149,10105.972118355243
2026-01-15 00:00:00,9477.79,0.0,0.097701,97007.78,1,0.018343044588683854,-0.052221000000001294,10291.343439889772
2026-01-16 00:00:00,9338.76,0.0,0.097701,95584.83,1,-0.014669031493628859,-0.06612400000000129,10140.385486335188
2026-01-17 00:00:00,9332.05,0.0,0.097701,95516.08,1,-0.0007185108087156555,-0.06679500000000138,10133.091921630266
2026-01-18 00:00:00,9291.35,0.0,0.097701,95099.53,1,-0.004361313966384506,-0.07086500000000118,10088.901488729096
2026-01-19 00:00:00,9150.6,9150.6,0.0,93752.71,0,-0.015148498334472404,-0.08494000000000113,9946.019645762744
2026-01-20 00:00:00,9150.6,9150.6,0.0,92558.46,0,0.0,-0.08494000000000113,9819.325076742058
2026-01-21 00:00:00,9150.6,9150.6,0.0,88312.84,0,0.0,-0.08494000000000113,9368.916232104542
2026-01-22 00:00:00,9150.6,9150.6,0.0,89354.34,0,0.0,-0.08494000000000113,9479.407034758167
2026-01-23 00:00:00,9150.6,9150.6,0.0,89443.4,0,0.0,-0.08494000000000113,9488.854543581832
2026-01-24 00:00:00,9150.6,9150.6,0.0,89412.4,0,0.0,-0.08494000000000113,9485.565933584134
2026-01-25 00:00:00,9150.6,9150.6,0.0,89170.87,0,0.0,-0.08494000000000113,9459.943089686498
2026-01-26 00:00:00,9150.6,9150.6,0.0,86548.32,0,0.0,-0.08494000000000113,9181.722331876208
2026-01-27 00:00:00,9150.6,9150.6,0.0,88307.86,0,0.0,-0.08494000000000113,9368.387986344007
2026-01-28 00:00:00,9150.6,9150.6,0.0,89204.22,0,0.0,-0.08494000000000113,9463.480985805576
2026-01-29 00:00:00,9150.6,9150.6,0.0,89162.1,0,0.0,-0.08494000000000113,9459.011996238445
2026-01-30 00:00:00,9150.6,9150.6,0.0,84570.41,0,0.0,-0.08494000000000113,8971.889856929762
2026-01-31 00:00:00,9150.6,9150.6,0.0,84141.78,0,0.0,-0.08494000000000113,8926.41738489828
2026-02-01 00:00:00,9150.6,9150.6,0.0,78725.86,0,0.0,-0.08494000000000113,8351.854266074206
2026-02-02 00:00:00,9150.6,9150.6,0.0,76937.06,0,0.0,-0.08494000000000113,8162.084970148189
2026-02-03 00:00:00,9150.6,9150.6,0.0,78767.66,0,0.0,-0.08494000000000113,8356.288695829715
2026-02-04 00:00:00,9150.6,9150.6,0.0,75638.96,0,0.0,-0.08494000000000113,8024.371597064366
2026-02-05 00:00:00,9150.6,9150.6,0.0,73172.29,0,0.0,-0.08494000000000113,7762.68853350679
2026-02-06 00:00:00,9150.6,9150.6,0.0,62853.69,0,0.0,-0.08494000000000113,6668.010637406215
2026-02-07 00:00:00,9150.6,9150.6,0.0,70523.95,0,0.0,-0.08494000000000113,7481.732158024006
2026-02-08 00:00:00,9150.6,9150.6,0.0,69296.81,0,0.0,-0.08494000000000113,7351.546772798053
2026-02-09 00:00:00,9150.6,9150.6,0.0,70542.37,0,0.0,-0.08494000000000113,7483.686202661362
2026-02-10 00:00:00,9150.6,9150.6,0.0,70096.41,0,0.0,-0.08494000000000113,7436.374604986627
2026-02-11 00:00:00,9150.6,9150.6,0.0,68779.91,0,0.0,-0.08494000000000113,7296.710303970592
2026-02-12 00:00:00,9150.6,9150.6,0.0,66937.58,0,0.0,-0.08494000000000113,7101.261710561576
2026-02-13 00:00:00,9150.6,9150.6,0.0,66184.58,0,0.0,-0.08494000000000113,7021.377187789122
2026-02-14 00:00:00,9150.6,9150.6,0.0,68838.87,0,0.0,-0.08494000000000113,7302.965781748235
2026-02-15 00:00:00,9150.6,9150.6,0.0,69765.6,0,0.0,-0.08494000000000113,7401.27963841579
2026-02-16 00:00:00,9150.6,9150.6,0.0,68716.58,0,0.0,-0.08494000000000113,7289.9921405902305
2026-02-17 00:00:00,9150.6,9150.6,0.0,68907.78,0,0.0,-0.08494000000000113,7310.276147797163
2026-02-18 00:00:00,9150.6,9150.6,0.0,67489.46,0,0.0,-0.08494000000000113,7159.808816080028
2026-02-19 00:00:00,9150.6,9150.6,0.0,66456.35,0,0.0,-0.08494000000000113,7050.2093210148105
2026-02-20 00:00:00,9150.6,9150.6,0.0,66918.68,0,0.0,-0.08494000000000113,7099.2569440010375
2026-02-21 00:00:00,9150.6,9150.6,0.0,67970.29,0,0.0,-0.08494000000000113,7210.8199352540405
2026-02-22 00:00:00,9150.6,9150.6,0.0,67977.91,0,0.0,-0.08494000000000113,7211.627795091153
2026-02-23 00:00:00,9150.6,9150.6,0.0,67585.12,0,0.0,-0.08494000000000113,7169.957365949099
2026-02-24 00:00:00,9150.6,9150.6,0.0,64577.55,0,0.0,-0.08494000000000113,6850.891475836503
2026-02-25 00:00:00,9150.6,9150.6,0.0,64074.11,0,0.0,-0.08494000000000113,6797.482391548518
2026-02-26 00:00:00,9150.6,9150.6,0.0,67947.39,0,0.0,-0.08494000000000113,7208.390293513268
2026-02-27 00:00:00,9150.6,9150.6,0.0,67469.06,0,0.0,-0.08494000000000113,7157.645155168815
2026-02-28 00:00:00,9150.6,9150.6,0.0,65883.99,0,0.0,-0.08494000000000113,6989.488602571592
2026-02-28 05:14:48,9150.6,9150.6,0.0,65705.55,0,0.0,-0.08494000000000113,6970.558191371629
